zone,pixel_id,universe,channel,cat_x,cat_y,cat_z,x_norm,y_norm,z_norm
quad-arch-front-top-right,3703,50,478,-9.3264,10.2794,3.2960,0.1125,0.5540,0.7127
quad-arch-front-top-right,3704,50,481,-9.3638,10.3855,3.2960,0.1111,0.5597,0.7127
quad-arch-front-top-right,3705,50,484,-9.3938,10.4896,3.2960,0.1099,0.5654,0.7127
quad-arch-front-top-right,3706,50,487,-9.4126,10.4717,3.2960,0.1092,0.5644,0.7127
quad-arch-front-top-right,3707,50,490,-9.4309,10.5877,3.2960,0.1086,0.5707,0.7127
quad-arch-front-top-right,3708,50,493,-9.4500,10.5412,3.2960,0.1078,0.5682,0.7127
quad-arch-front-top-right,3709,50,496,-9.4693,10.6570,3.2960,0.1071,0.5744,0.7127
quad-arch-front-top-right,3710,50,499,-9.4895,10.6190,3.2960,0.1063,0.5724,0.7127
quad-arch-front-top-right,3711,50,502,-9.5087,10.7346,3.2960,0.1056,0.5786,0.7127
quad-arch-front-top-right,3712,50,505,-9.5343,10.7031,3.2960,0.1047,0.5769,0.7127
quad-arch-front-top-right,3713,50,508,-9.5616,10.7843,3.2960,0.1036,0.5813,0.7127
quad-arch-front-top-right,3714,51,1,-9.5877,10.8483,3.2960,0.1026,0.5848,0.7127
quad-arch-front-top-right,3715,51,4,-9.6174,10.8455,3.2960,0.1015,0.5847,0.7127
quad-arch-front-top-right,3716,51,7,-9.6497,10.9150,3.2960,0.1003,0.5884,0.7127
quad-arch-front-top-right,3717,51,10,-9.6784,10.9753,3.2960,0.0992,0.5917,0.7127
quad-arch-front-top-right,3718,51,13,-9.7112,11.0127,3.2960,0.0980,0.5937,0.7127
quad-arch-front-top-right,3719,51,16,-9.7471,11.0358,3.2960,0.0966,0.5950,0.7127
quad-arch-front-top-right,3720,51,19,-9.7809,11.0939,3.2960,0.0954,0.5981,0.7127
quad-arch-front-top-right,3721,51,22,-9.8119,11.1413,3.2960,0.0942,0.6007,0.7127
quad-arch-front-top-right,3722,51,25,-9.8373,11.2250,3.2960,0.0932,0.6052,0.7127
quad-arch-front-top-right,3723,51,28,-9.8627,11.1916,3.2960,0.0923,0.6034,0.7127
quad-arch-front-top-right,3724,51,31,-9.8937,11.1412,3.2960,0.0911,0.6007,0.7127
quad-arch-front-top-right,3725,51,34,-9.9275,11.0939,3.2960,0.0898,0.5981,0.7127
quad-arch-front-top-right,3726,51,37,-9.9634,11.0357,3.2960,0.0885,0.5950,0.7127
quad-arch-front-top-right,3727,51,40,-9.9963,11.0126,3.2960,0.0872,0.5937,0.7127
quad-arch-front-top-right,3728,51,43,-10.0249,10.9752,3.2960,0.0862,0.5917,0.7127
quad-arch-front-top-right,3729,51,46,-10.0572,10.9151,3.2960,0.0849,0.5884,0.7127
quad-arch-front-top-right,3730,51,49,-10.0869,10.8454,3.2960,0.0838,0.5847,0.7127
quad-arch-front-top-right,3731,51,52,-10.1130,10.8482,3.2960,0.0828,0.5848,0.7127
quad-arch-front-top-right,3732,51,55,-10.1403,10.7844,3.2960,0.0818,0.5813,0.7127
quad-arch-front-top-right,3733,51,58,-10.1659,10.7030,3.2960,0.0808,0.5769,0.7127
quad-arch-front-top-right,3734,51,61,-10.1851,10.7346,3.2960,0.0801,0.5786,0.7127
quad-arch-front-top-right,3735,51,64,-10.2053,10.6189,3.2960,0.0794,0.5724,0.7127
quad-arch-front-top-right,3736,51,67,-10.2246,10.6569,3.2960,0.0786,0.5744,0.7127
quad-arch-front-top-right,3737,51,70,-10.2437,10.5411,3.2960,0.0779,0.5682,0.7127
quad-arch-front-top-right,3738,51,73,-10.2620,10.5876,3.2960,0.0772,0.5707,0.7127
quad-arch-front-top-right,3739,51,76,-10.2808,10.4717,3.2960,0.0765,0.5644,0.7127
quad-arch-front-top-right,3740,51,79,-10.3108,10.4896,3.2960,0.0754,0.5654,0.7127
quad-arch-front-top-right,3741,51,82,-10.3482,10.3854,3.2960,0.0740,0.5597,0.7127
quad-arch-front-top-right,3742,51,85,-10.3880,10.2793,3.2960,0.0725,0.5540,0.7127
quad-arch-front-top-right,3743,51,88,-10.4169,10.2057,3.2960,0.0714,0.5500,0.7127
quad-arch-front-top-right,3744,51,91,-10.4361,10.0915,3.2960,0.0707,0.5438,0.7127
quad-arch-front-top-right,3745,51,94,-10.4517,10.1086,3.2960,0.0701,0.5447,0.7127
quad-arch-front-top-right,3746,51,97,-10.4738,10.0119,3.2960,0.0692,0.5395,0.7127
quad-arch-front-top-right,3747,51,100,-10.5033,9.9526,3.2960,0.0681,0.5363,0.7127
quad-arch-front-top-right,3748,51,103,-10.5318,9.8450,3.2960,0.0670,0.5304,0.7127
quad-arch-front-top-right,3749,51,106,-10.5611,9.7322,3.2960,0.0659,0.5243,0.7127
quad-arch-front-top-right,3750,51,109,-10.5842,9.6247,3.2960,0.0651,0.5185,0.7127
quad-arch-front-top-right,3751,51,112,-10.6047,9.5110,3.2960,0.0643,0.5123,0.7127
quad-arch-front-top-right,3752,51,115,-10.6274,9.4017,3.2960,0.0634,0.5064,0.7127
quad-arch-front-top-right,3753,51,118,-10.6470,9.2879,3.2960,0.0627,0.5002,0.7127
quad-arch-front-top-right,3754,51,121,-10.6630,9.1737,3.2960,0.0621,0.4940,0.7127
quad-arch-front-top-right,3755,51,124,-10.6719,9.0582,3.2960,0.0618,0.4878,0.7127
quad-arch-front-top-right,3756,51,127,-10.6778,8.9420,3.2960,0.0615,0.4815,0.7127
quad-arch-front-top-right,3757,51,130,-10.6941,8.8263,3.2960,0.0609,0.4752,0.7127
quad-arch-front-top-right,3758,51,133,-10.7281,8.8031,3.2960,0.0596,0.4740,0.7127
quad-arch-front-top-right,3759,51,136,-10.7454,8.6881,3.2960,0.0590,0.4677,0.7127
quad-arch-front-top-right,3760,51,139,-10.7694,8.5747,3.2960,0.0581,0.4616,0.7127
quad-arch-front-top-right,3761,51,142,-10.7763,8.4609,3.2960,0.0578,0.4554,0.7127
quad-arch-front-top-right,3762,51,145,-10.7684,8.3449,3.2960,0.0581,0.4491,0.7127
quad-arch-front-top-right,3763,51,148,-10.7605,8.2289,3.2960,0.0584,0.4428,0.7127
quad-arch-front-top-right,3764,51,151,-10.7527,8.1129,3.2960,0.0587,0.4366,0.7127
quad-arch-front-top-right,3765,51,154,-10.7448,7.9968,3.2960,0.0590,0.4303,0.7127
quad-arch-front-top-right,3766,51,157,-11.0697,7.9977,3.6208,0.0468,0.4303,0.7316
quad-arch-front-top-right,3767,51,160,-11.0697,8.1155,3.6128,0.0468,0.4367,0.7312
quad-arch-front-top-right,3768,51,163,-11.0697,8.2332,3.6049,0.0468,0.4431,0.7307
quad-arch-front-top-right,3769,51,166,-11.0697,8.3510,3.5969,0.0468,0.4495,0.7302
quad-arch-front-top-right,3770,51,169,-11.0697,8.4688,3.5889,0.0468,0.4558,0.7298
quad-arch-front-top-right,3771,51,172,-11.0697,8.5839,3.5990,0.0468,0.4621,0.7304
quad-arch-front-top-right,3772,51,175,-11.0697,8.6994,3.6219,0.0468,0.4683,0.7317
quad-arch-front-top-right,3773,51,178,-11.0697,8.8161,3.6399,0.0468,0.4747,0.7327
quad-arch-front-top-right,3774,51,181,-11.0697,8.8350,3.6724,0.0468,0.4757,0.7346
quad-arch-front-top-right,3775,51,184,-11.0697,8.9529,3.7044,0.0468,0.4821,0.7365
quad-arch-front-top-right,3776,51,187,-11.0697,9.0708,3.7101,0.0468,0.4885,0.7368
quad-arch-front-top-right,3777,51,190,-11.0697,9.1882,3.7190,0.0468,0.4948,0.7373
quad-arch-front-top-right,3778,51,193,-11.0697,9.2998,3.7364,0.0468,0.5009,0.7383
quad-arch-front-top-right,3779,51,196,-11.0697,9.4154,3.7558,0.0468,0.5071,0.7395
quad-arch-front-top-right,3780,51,199,-11.0697,9.5264,3.7788,0.0468,0.5132,0.7408
quad-arch-front-top-right,3781,51,202,-11.0697,9.6361,3.8038,0.0468,0.5191,0.7423
quad-arch-front-top-right,3782,51,205,-11.0697,9.7504,3.8286,0.0468,0.5253,0.7437
quad-arch-front-top-right,3783,51,208,-11.0697,9.8647,3.8559,0.0468,0.5315,0.7453
quad-arch-front-top-right,3784,51,211,-11.0697,9.9581,3.8875,0.0468,0.5366,0.7471
quad-arch-front-top-right,3785,51,214,-11.0697,10.0171,3.9162,0.0468,0.5398,0.7488
quad-arch-front-top-right,3786,51,217,-11.0697,10.1345,3.9342,0.0468,0.5461,0.7498
quad-arch-front-top-right,3787,51,220,-11.0697,10.1188,3.9494,0.0468,0.5453,0.7507
quad-arch-front-top-right,3788,51,223,-11.0697,10.1964,3.9733,0.0468,0.5495,0.7521
quad-arch-front-top-right,3789,51,226,-11.0697,10.3089,4.0049,0.0468,0.5556,0.7540
quad-arch-front-top-right,3790,51,229,-11.0697,10.4073,4.0503,0.0468,0.5609,0.7566
quad-arch-front-top-right,3791,51,232,-11.0697,10.4988,4.0863,0.0468,0.5659,0.7587
quad-arch-front-top-right,3792,51,235,-11.0697,10.5081,4.1068,0.0468,0.5664,0.7599
quad-arch-front-top-right,3793,51,238,-11.0697,10.5813,4.1252,0.0468,0.5703,0.7610
quad-arch-front-top-right,3794,51,241,-11.0697,10.5810,4.1444,0.0468,0.5703,0.7621
quad-arch-front-top-right,3795,51,244,-11.0697,10.6524,4.1657,0.0468,0.5742,0.7633
quad-arch-front-top-right,3796,51,247,-11.0697,10.6622,4.1860,0.0468,0.5747,0.7645
quad-arch-front-top-right,3797,51,250,-11.0697,10.7172,4.2045,0.0468,0.5777,0.7656
quad-arch-front-top-right,3798,51,253,-11.0697,10.7497,4.2246,0.0468,0.5795,0.7667
quad-arch-front-top-right,3799,51,256,-11.0697,10.7822,4.2524,0.0468,0.5812,0.7684
quad-arch-front-top-right,3800,51,259,-11.0697,10.8720,4.2815,0.0468,0.5861,0.7700
quad-arch-front-top-right,3801,51,262,-11.0697,10.8966,4.3047,0.0468,0.5874,0.7714
quad-arch-front-top-right,3802,51,265,-11.0697,10.9148,4.3366,0.0468,0.5884,0.7733
quad-arch-front-top-right,3803,51,268,-11.0697,10.9751,4.3711,0.0468,0.5917,0.7753
quad-arch-front-top-right,3804,51,271,-11.0697,11.0260,4.4029,0.0468,0.5944,0.7771
quad-arch-front-top-right,3805,51,274,-11.0697,11.0675,4.4381,0.0468,0.5967,0.7792
quad-arch-front-top-right,3806,51,277,-11.0697,11.1534,4.4718,0.0468,0.6013,0.7811
quad-arch-front-top-right,3807,51,280,-11.0697,11.2031,4.5004,0.0468,0.6040,0.7828
quad-arch-front-top-right,3808,51,283,-11.0697,11.2073,4.5443,0.0468,0.6043,0.7853
quad-arch-front-top-right,3809,51,286,-11.0697,11.1575,4.5882,0.0468,0.6016,0.7879
quad-arch-front-top-right,3810,51,289,-11.0697,11.0638,4.6168,0.0468,0.5965,0.7895
quad-arch-front-top-right,3811,51,292,-11.0697,11.0301,4.6505,0.0468,0.5947,0.7915
quad-arch-front-top-right,3812,51,295,-11.0697,10.9711,4.6857,0.0468,0.5915,0.7936
quad-arch-front-top-right,3813,51,298,-11.0697,10.9189,4.7175,0.0468,0.5886,0.7954
quad-arch-front-top-right,3814,51,301,-11.0697,10.9006,4.7520,0.0468,0.5876,0.7974
quad-arch-front-top-right,3815,51,304,-11.0697,10.8679,4.7839,0.0468,0.5859,0.7993
quad-arch-front-top-right,3816,51,307,-11.0697,10.7863,4.8071,0.0468,0.5814,0.8006
quad-arch-front-top-right,3817,51,310,-11.0697,10.7539,4.8362,0.0468,0.5797,0.8023
quad-arch-front-top-right,3818,51,313,-11.0697,10.7131,4.8640,0.0468,0.5775,0.8039
quad-arch-front-top-right,3819,51,316,-11.0697,10.6664,4.8841,0.0468,0.5750,0.8051
quad-arch-front-top-right,3820,51,319,-11.0697,10.6484,4.9026,0.0468,0.5740,0.8062
quad-arch-front-top-right,3821,51,322,-11.0697,10.5852,4.9229,0.0468,0.5705,0.8074
quad-arch-front-top-right,3822,51,325,-11.0697,10.5773,4.9442,0.0468,0.5701,0.8086
quad-arch-front-top-right,3823,51,328,-11.0697,10.5123,4.9634,0.0468,0.5666,0.8097
quad-arch-front-top-right,3824,51,331,-11.0697,10.4949,4.9818,0.0468,0.5657,0.8108
quad-arch-front-top-right,3825,51,334,-11.0697,10.4109,5.0023,0.0468,0.5611,0.8120
quad-arch-front-top-right,3826,51,337,-11.0697,10.3129,5.0383,0.0468,0.5558,0.8141
quad-arch-front-top-right,3827,51,340,-11.0697,10.2005,5.0837,0.0468,0.5497,0.8167
quad-arch-front-top-right,3828,51,343,-11.0697,10.1229,5.1153,0.0468,0.5455,0.8185
quad-arch-front-top-right,3829,51,346,-11.0697,10.1387,5.1392,0.0468,0.5464,0.8199
quad-arch-front-top-right,3830,51,349,-11.0697,10.0212,5.1545,0.0468,0.5400,0.8208
quad-arch-front-top-right,3831,51,352,-11.0697,9.9623,5.1724,0.0468,0.5368,0.8219
quad-arch-front-top-right,3832,51,355,-11.0697,9.8687,5.2011,0.0468,0.5317,0.8235
quad-arch-front-top-right,3833,51,358,-11.0697,9.7545,5.2327,0.0468,0.5255,0.8254
quad-arch-front-top-right,3834,51,361,-11.0697,9.6402,5.2600,0.0468,0.5193,0.8270
quad-arch-front-top-right,3835,51,364,-11.0697,9.5306,5.2848,0.0468,0.5134,0.8284
quad-arch-front-top-right,3836,51,367,-11.0697,9.4195,5.3098,0.0468,0.5074,0.8299
quad-arch-front-top-right,3837,51,370,-11.0697,9.3040,5.3329,0.0468,0.5011,0.8312
quad-arch-front-top-right,3838,51,373,-11.0697,9.1880,5.3522,0.0468,0.4948,0.8323
quad-arch-front-top-right,3839,51,376,-11.0697,9.0708,5.3696,0.0468,0.4885,0.8333
quad-arch-front-top-right,3840,51,379,-11.0697,8.9529,5.3785,0.0468,0.4821,0.8338
quad-arch-front-top-right,3841,51,382,-11.0697,8.8350,5.3842,0.0468,0.4757,0.8342
quad-arch-front-top-right,3842,51,385,-11.0697,8.8161,5.3905,0.0468,0.4747,0.8345
quad-arch-front-top-right,3843,51,388,-11.0697,8.6994,5.4084,0.0468,0.4683,0.8356
quad-arch-front-top-right,3844,51,391,-11.0697,8.5838,5.4310,0.0468,0.4621,0.8369
quad-arch-front-top-right,3845,51,394,-11.0697,8.4688,5.4413,0.0468,0.4558,0.8375
quad-arch-front-top-right,3846,51,397,-11.0697,8.3510,5.4334,0.0468,0.4495,0.8370
quad-arch-front-top-right,3847,51,400,-11.0697,8.2332,5.4254,0.0468,0.4431,0.8366
quad-arch-front-top-right,3848,51,403,-11.0697,8.1155,5.4175,0.0468,0.4367,0.8361
quad-arch-front-top-right,3849,51,406,-11.0697,7.9977,5.4095,0.0468,0.4303,0.8357
quad-arch-front-top-right,3850,51,409,-10.7448,7.9968,5.7344,0.0590,0.4303,0.8545
quad-arch-front-top-right,3851,51,412,-10.7527,8.1129,5.7344,0.0587,0.4366,0.8545
quad-arch-front-top-right,3852,51,415,-10.7605,8.2289,5.7344,0.0584,0.4428,0.8545
quad-arch-front-top-right,3853,51,418,-10.7684,8.3449,5.7344,0.0581,0.4491,0.8545
quad-arch-front-top-right,3854,51,421,-10.7763,8.4609,5.7344,0.0578,0.4554,0.8545
quad-arch-front-top-right,3855,51,424,-10.7694,8.5747,5.7344,0.0581,0.4616,0.8545
quad-arch-front-top-right,3856,51,427,-10.7454,8.6881,5.7344,0.0590,0.4677,0.8545
quad-arch-front-top-right,3857,51,430,-10.7281,8.8031,5.7344,0.0596,0.4740,0.8545
quad-arch-front-top-right,3858,51,433,-10.6941,8.8263,5.7344,0.0609,0.4752,0.8545
quad-arch-front-top-right,3859,51,436,-10.6778,8.9420,5.7344,0.0615,0.4815,0.8545
quad-arch-front-top-right,3860,51,439,-10.6719,9.0582,5.7344,0.0618,0.4878,0.8545
quad-arch-front-top-right,3861,51,442,-10.6630,9.1737,5.7344,0.0621,0.4940,0.8545
quad-arch-front-top-right,3862,51,445,-10.6470,9.2879,5.7344,0.0627,0.5002,0.8545
quad-arch-front-top-right,3863,51,448,-10.6274,9.4017,5.7344,0.0634,0.5064,0.8545
quad-arch-front-top-right,3864,51,451,-10.6047,9.5110,5.7344,0.0643,0.5123,0.8545
quad-arch-front-top-right,3865,51,454,-10.5842,9.6247,5.7344,0.0651,0.5185,0.8545
quad-arch-front-top-right,3866,51,457,-10.5611,9.7322,5.7344,0.0659,0.5243,0.8545
quad-arch-front-top-right,3867,51,460,-10.5318,9.8450,5.7344,0.0670,0.5304,0.8545
quad-arch-front-top-right,3868,51,463,-10.5033,9.9526,5.7344,0.0681,0.5363,0.8545
quad-arch-front-top-right,3869,51,466,-10.4738,10.0119,5.7344,0.0692,0.5395,0.8545
quad-arch-front-top-right,3870,51,469,-10.4517,10.1086,5.7344,0.0701,0.5447,0.8545
quad-arch-front-top-right,3871,51,472,-10.4361,10.0915,5.7344,0.0707,0.5438,0.8545
quad-arch-front-top-right,3872,51,475,-10.4169,10.2057,5.7344,0.0714,0.5500,0.8545
quad-arch-front-top-right,3873,51,478,-10.3880,10.2793,5.7344,0.0725,0.5540,0.8545
quad-arch-front-top-right,3874,51,481,-10.3482,10.3854,5.7344,0.0740,0.5597,0.8545
quad-arch-front-top-right,3875,51,484,-10.3108,10.4896,5.7344,0.0754,0.5654,0.8545
quad-arch-front-top-right,3876,51,487,-10.2808,10.4717,5.7344,0.0765,0.5644,0.8545
quad-arch-front-top-right,3877,51,490,-10.2620,10.5876,5.7344,0.0772,0.5707,0.8545
quad-arch-front-top-right,3878,51,493,-10.2437,10.5411,5.7344,0.0779,0.5682,0.8545
quad-arch-front-top-right,3879,51,496,-10.2246,10.6569,5.7344,0.0786,0.5744,0.8545
quad-arch-front-top-right,3880,51,499,-10.2053,10.6189,5.7344,0.0794,0.5724,0.8545
quad-arch-front-top-right,3881,51,502,-10.1851,10.7346,5.7344,0.0801,0.5786,0.8545
quad-arch-front-top-right,3882,51,505,-10.1659,10.7030,5.7344,0.0808,0.5769,0.8545
quad-arch-front-top-right,3883,51,508,-10.1403,10.7844,5.7344,0.0818,0.5813,0.8545
quad-arch-front-top-right,3884,52,1,-10.1130,10.8482,5.7344,0.0828,0.5848,0.8545
quad-arch-front-top-right,3885,52,4,-10.0869,10.8454,5.7344,0.0838,0.5847,0.8545
quad-arch-front-top-right,3886,52,7,-10.0572,10.9151,5.7344,0.0849,0.5884,0.8545
quad-arch-front-top-right,3887,52,10,-10.0249,10.9752,5.7344,0.0862,0.5917,0.8545
quad-arch-front-top-right,3888,52,13,-9.9963,11.0126,5.7344,0.0872,0.5937,0.8545
quad-arch-front-top-right,3889,52,16,-9.9634,11.0357,5.7344,0.0885,0.5950,0.8545
quad-arch-front-top-right,3890,52,19,-9.9275,11.0939,5.7344,0.0898,0.5981,0.8545
quad-arch-front-top-right,3891,52,22,-9.8937,11.1412,5.7344,0.0911,0.6007,0.8545
quad-arch-front-top-right,3892,52,25,-9.8627,11.1916,5.7344,0.0923,0.6034,0.8545
quad-arch-front-top-right,3893,52,28,-9.8373,11.2250,5.7344,0.0932,0.6052,0.8545
quad-arch-front-top-right,3894,52,31,-9.8119,11.1413,5.7344,0.0942,0.6007,0.8545
quad-arch-front-top-right,3895,52,34,-9.7809,11.0939,5.7344,0.0954,0.5981,0.8545
quad-arch-front-top-right,3896,52,37,-9.7471,11.0358,5.7344,0.0966,0.5950,0.8545
quad-arch-front-top-right,3897,52,40,-9.7112,11.0127,5.7344,0.0980,0.5937,0.8545
quad-arch-front-top-right,3898,52,43,-9.6784,10.9753,5.7344,0.0992,0.5917,0.8545
quad-arch-front-top-right,3899,52,46,-9.6497,10.9150,5.7344,0.1003,0.5884,0.8545
quad-arch-front-top-right,3900,52,49,-9.6174,10.8455,5.7344,0.1015,0.5847,0.8545
quad-arch-front-top-right,3901,52,52,-9.5877,10.8483,5.7344,0.1026,0.5848,0.8545
quad-arch-front-top-right,3902,52,55,-9.5616,10.7843,5.7344,0.1036,0.5813,0.8545
quad-arch-front-top-right,3903,52,58,-9.5343,10.7031,5.7344,0.1047,0.5769,0.8545
quad-arch-front-top-right,3904,52,61,-9.5087,10.7346,5.7344,0.1056,0.5786,0.8545
quad-arch-front-top-right,3905,52,64,-9.4895,10.6190,5.7344,0.1063,0.5724,0.8545
quad-arch-front-top-right,3906,52,67,-9.4693,10.6570,5.7344,0.1071,0.5744,0.8545
quad-arch-front-top-right,3907,52,70,-9.4500,10.5412,5.7344,0.1078,0.5682,0.8545
quad-arch-front-top-right,3908,52,73,-9.4309,10.5877,5.7344,0.1086,0.5707,0.8545
quad-arch-front-top-right,3909,52,76,-9.4126,10.4717,5.7344,0.1092,0.5644,0.8545
quad-arch-front-top-right,3910,52,79,-9.3938,10.4896,5.7344,0.1099,0.5654,0.8545
quad-arch-front-top-right,3911,52,82,-9.3638,10.3855,5.7344,0.1111,0.5597,0.8545
quad-arch-front-top-right,3912,52,85,-9.3264,10.2794,5.7344,0.1125,0.5540,0.8545
quad-arch-front-top-right,3913,52,88,-9.2866,10.2057,5.7344,0.1140,0.5500,0.8545
quad-arch-front-top-right,3914,52,91,-9.2577,10.0915,5.7344,0.1151,0.5438,0.8545
quad-arch-front-top-right,3915,52,94,-9.2385,10.1087,5.7344,0.1158,0.5447,0.8545
quad-arch-front-top-right,3916,52,97,-9.2229,10.0118,5.7344,0.1164,0.5395,0.8545
quad-arch-front-top-right,3917,52,100,-9.2008,9.9526,5.7344,0.1172,0.5363,0.8545
quad-arch-front-top-right,3918,52,103,-9.1713,9.8450,5.7344,0.1183,0.5304,0.8545
quad-arch-front-top-right,3919,52,106,-9.1428,9.7323,5.7344,0.1194,0.5243,0.8545
quad-arch-front-top-right,3920,52,109,-9.1135,9.6247,5.7344,0.1205,0.5185,0.8545
quad-arch-front-top-right,3921,52,112,-9.0904,9.5110,5.7344,0.1214,0.5123,0.8545
quad-arch-front-top-right,3922,52,115,-9.0700,9.4018,5.7344,0.1222,0.5064,0.8545
quad-arch-front-top-right,3923,52,118,-9.0472,9.2880,5.7344,0.1230,0.5002,0.8545
quad-arch-front-top-right,3924,52,121,-9.0276,9.1737,5.7344,0.1238,0.4940,0.8545
quad-arch-front-top-right,3925,52,124,-9.0116,9.0582,5.7344,0.1244,0.4878,0.8545
quad-arch-front-top-right,3926,52,127,-9.0027,8.9421,5.7344,0.1247,0.4815,0.8545
quad-arch-front-top-right,3927,52,130,-8.9969,8.8263,5.7344,0.1249,0.4752,0.8545
quad-arch-front-top-right,3928,52,133,-8.9729,8.8032,5.7344,0.1258,0.4740,0.8545
quad-arch-front-top-right,3929,52,136,-8.9556,8.6882,5.7344,0.1265,0.4677,0.8545
quad-arch-front-top-right,3930,52,139,-8.9312,8.5748,5.7344,0.1274,0.4616,0.8545
quad-arch-front-top-right,3931,52,142,-8.9250,8.4609,5.7344,0.1276,0.4554,0.8545
quad-arch-front-top-right,3932,52,145,-8.9328,8.3449,5.7344,0.1273,0.4491,0.8545
quad-arch-front-top-right,3933,52,148,-8.9406,8.2289,5.7344,0.1270,0.4428,0.8545
quad-arch-front-top-right,3934,52,151,-8.9484,8.1129,5.7344,0.1267,0.4366,0.8545
quad-arch-front-top-right,3935,52,154,-8.9562,7.9968,5.7344,0.1264,0.4303,0.8545
spire-back-left,3936,62,1,13.8760,8.6537,-7.6768,0.9873,0.4659,0.0745
spire-back-left,3937,62,4,13.8102,9.1493,-7.6768,0.9848,0.4927,0.0745
spire-back-left,3938,62,7,13.7443,9.6450,-7.6768,0.9823,0.5196,0.0745
spire-back-left,3939,62,10,13.6784,10.1406,-7.6768,0.9798,0.5465,0.0745
spire-back-left,3940,62,13,13.6126,10.6363,-7.6768,0.9774,0.5733,0.0745
spire-back-left,3941,62,16,13.5467,11.1319,-7.6768,0.9749,0.6002,0.0745
spire-back-left,3942,62,19,13.4808,11.6276,-7.6768,0.9724,0.6270,0.0745
spire-back-left,3943,62,22,13.4150,12.1232,-7.6768,0.9699,0.6539,0.0745
spire-back-left,3944,62,25,13.3491,12.6188,-7.6768,0.9674,0.6808,0.0745
spire-back-left,3945,62,28,13.2832,13.1145,-7.6768,0.9649,0.7076,0.0745
spire-back-left,3946,62,31,13.2174,13.6101,-7.6768,0.9625,0.7345,0.0745
spire-back-left,3947,62,34,13.1515,14.1058,-7.6768,0.9600,0.7614,0.0745
spire-back-left,3948,62,37,13.0856,14.6014,-7.6768,0.9575,0.7882,0.0745
spire-back-left,3949,62,40,13.6176,8.6537,-7.0530,0.9775,0.4659,0.1108
spire-back-left,3950,62,43,13.5711,9.1493,-7.0996,0.9758,0.4927,0.1081
spire-back-left,3951,62,46,13.5245,9.6450,-7.1462,0.9740,0.5196,0.1054
spire-back-left,3952,62,49,13.4779,10.1406,-7.1928,0.9723,0.5465,0.1027
spire-back-left,3953,62,52,13.4314,10.6363,-7.2393,0.9705,0.5733,0.1000
spire-back-left,3954,62,55,13.3848,11.1319,-7.2859,0.9688,0.6002,0.0973
spire-back-left,3955,62,58,13.3382,11.6276,-7.3325,0.9670,0.6270,0.0946
spire-back-left,3956,62,61,13.2916,12.1232,-7.3791,0.9653,0.6539,0.0919
spire-back-left,3957,62,64,13.2451,12.6188,-7.4256,0.9635,0.6808,0.0892
spire-back-left,3958,62,67,13.1985,13.1145,-7.4722,0.9617,0.7076,0.0864
spire-back-left,3959,62,70,13.1519,13.6101,-7.5188,0.9600,0.7345,0.0837
spire-back-left,3960,62,73,13.1053,14.1058,-7.5654,0.9582,0.7614,0.0810
spire-back-left,3961,62,76,13.0588,14.6014,-7.6119,0.9565,0.7882,0.0783
spire-back-left,3962,62,79,12.9939,8.6537,-6.7947,0.9540,0.4659,0.1259
spire-back-left,3963,62,82,12.9939,9.1493,-6.8605,0.9540,0.4927,0.1220
spire-back-left,3964,62,85,12.9939,9.6450,-6.9264,0.9540,0.5196,0.1182
spire-back-left,3965,62,88,12.9939,10.1406,-6.9923,0.9540,0.5465,0.1144
spire-back-left,3966,62,91,12.9939,10.6363,-7.0581,0.9540,0.5733,0.1105
spire-back-left,3967,62,94,12.9939,11.1319,-7.1240,0.9540,0.6002,0.1067
spire-back-left,3968,62,97,12.9939,11.6276,-7.1899,0.9540,0.6270,0.1029
spire-back-left,3969,62,100,12.9939,12.1232,-7.2557,0.9540,0.6539,0.0990
spire-back-left,3970,62,103,12.9939,12.6188,-7.3216,0.9540,0.6808,0.0952
spire-back-left,3971,62,106,12.9939,13.1145,-7.3875,0.9540,0.7076,0.0914
spire-back-left,3972,62,109,12.9939,13.6101,-7.4533,0.9540,0.7345,0.0875
spire-back-left,3973,62,112,12.9939,14.1058,-7.5192,0.9540,0.7614,0.0837
spire-back-left,3974,62,115,12.9939,14.6014,-7.5851,0.9540,0.7882,0.0799
spire-back-left,3975,62,118,12.3701,8.6537,-7.0530,0.9305,0.4659,0.1108
